1	0	135.24	243.99
1	1	135.66	243.77
1	2	135.4	244.09
1	3	135.41	244.35
1	4	134.92	244.75
1	5	135.12	245.13
1	6	135.03	244.55
1	7	134.69	243.2
1	8	134.64	243.48
1	9	135.21	244.62
1	10	134.93	244.08
1	11	134.57	243.76
1	12	134.95	244.39
1	13	135.21	242.77
1	14	135.33	242.72
1	15	135.59	244.19
1	16	135.09	242.86
1	17	136.3	242.82
1	18	136.25	244.23
1	19	136.13	242.64
1	20	135.71	244.02
1	21	136.16	243.54
1	22	135.26	243.04
1	23	135.46	242.83
1	24	135.45	243.76
1	25	135.29	242.92
1	26	134.22	244.14
1	27	134.25	243.4
1	28	135.26	244.55
1	29	134.49	243.7
1	30	134.54	244.56
1	31	134.97	244.69
1	32	133.85	244.53
1	33	134.44	243.34
1	34	134.99	243.93
1	35	134.37	243.23
1	36	135.62	241.68
1	37	135.21	239.29
1	38	136.02	240.95
1	39	135.57	238.85
1	40	136.35	239.97
1	41	136.66	240.86
1	42	136.06	243.37
1	43	135.45	241.96
1	44	136.57	243.22
1	45	135.9	243.44
1	46	135.89	243.63
1	47	136.06	243.86
1	48	136.6	243.73
1	49	135.39	243.99
1	50	135.17	243.56
1	51	135.61	243.46
1	52	135.35	242.95
1	53	134.99	243.1
1	54	134.3	243.53
1	55	135.46	243.6
1	56	135.46	243.11
1	57	135.06	243.04
1	58	135.03	243.95
1	59	135.25	242.86
1	60	136.14	244.13
1	61	135.25	243.77
1	62	135.25	243.6
1	63	135.43	244.55
1	64	135.65	245.19
1	65	135.39	244.31
1	66	135.48	244.59
1	67	135.19	244.42
1	68	134.71	242.97
1	69	135	243
1	70	134.86	244.43
1	71	135.17	245.46
1	72	134.41	243.81
1	73	134.48	243.83
1	74	135.01	243.89
1	75	135.12	243.79
1	76	135.37	243.38
1	77	135.1	244.01
1	78	135.18	243.98
1	79	134.1	243.32
1	80	135.13	243.29
1	81	135.88	243.24
1	82	136.37	243.33
1	83	135.48	244.01
1	84	136.6	244.75
1	85	136.26	244.16
1	86	136.53	244.61
1	87	136.3	245.25
1	88	136.45	244.88
1	89	137.32	244.76
1	90	137.4	245.2
1	91	137.54	245.31
1	92	136.89	245.66
1	93	136.39	244.77
1	94	137.56	244.76
1	95	137.08	245.35
1	96	137.33	245.2
1	97	137.15	245.15
1	98	136.4	244.79
1	99	136.98	244.97
2	0	172.9	277.05
2	1	173.06	276.98
2	2	173.62	276.69
2	3	172.59	276.97
2	4	172.75	276.94
2	5	172.83	277.77
2	6	172.61	278.4
2	7	172.83	278.38
2	8	171.87	278.56
2	9	172.9	278.63
2	10	172.95	278.51
2	11	172.11	278.38
2	12	172.34	279.06
2	13	172.4	279.03
2	14	171.97	279.1
2	15	172.11	278.53
2	16	172.35	277.94
2	17	173.4	278
2	18	172.76	278.18
2	19	174.57	278.73
2	20	173.16	279.19
2	21	173.34	278.18
2	22	173.28	277.22
2	23	173.64	278.19
2	24	173.97	277.88
2	25	173.85	278.33
2	26	174.57	278.97
2	27	173.04	277.4
2	28	172.73	277.84
2	29	171.73	277.69
2	30	172.12	276.65
2	31	171.87	277.61
2	32	172.19	277.41
2	33	172.09	277.56
2	34	171.69	277.65
2	35	171.56	276.34
2	36	172.22	276.41
2	37	172.32	276.45
2	38	172.59	275.51
2	39	171.9	275.86
2	40	171.34	276.55
2	41	171.88	276.79
2	42	172.11	276.4
2	43	172.79	277.2
2	44	172.14	277.09
2	45	172.01	276.67
2	46	172.37	276.48
2	47	172.78	276.42
2	48	171.68	275.83
2	49	172.11	275.66
2	50	172.35	275.52
2	51	171.94	275.83
2	52	172.35	275.81
2	53	171.58	276.06
2	54	171.85	276
2	55	171.92	276.03
2	56	172.25	276.89
2	57	172.63	277.07
2	58	172.76	276.78
2	59	172.83	276.85
2	60	173.77	277
2	61	173.81	277.81
2	62	173.68	278.37
2	63	174.25	278.41
2	64	172.92	277.51
2	65	172.23	278.76
2	66	172.33	278.32
2	67	172.11	277.69
2	68	172.48	276.59
2	69	171.92	277.24
2	70	171.87	277.35
2	71	172.13	276.96
2	72	171.61	277.44
2	73	171.36	277.21
2	74	172.13	277.52
2	75	172.46	278
2	76	172.52	277.99
2	77	172.67	278.37
2	78	172.2	277.75
2	79	171.98	277.96
2	80	172.28	277.56
2	81	172.53	278.03
2	82	172.68	278.65
2	83	172.35	278.46
2	84	171.7	278.99
2	85	172.32	279.45
2	86	172.22	279.33
2	87	172.54	278.9
2	88	172.18	278.62
2	89	171.92	279.17
2	90	171.44	279.04
2	91	171.18	279.01
2	92	172.22	279.27
2	93	171.84	278.13
2	94	172.77	277.77
2	95	172.46	277.43
2	96	173.03	277.99
2	97	173.55	277.26
2	98	173.18	277.67
2	99	172.78	276.93
3	0	197.83	175.06
3	1	197.94	175.39
3	2	197.76	175.01
3	3	197.57	175.57
3	4	197.32	175.54
3	5	197.26	176.21
3	6	197.48	176
3	7	196.93	175.81
3	8	197.12	176.61
3	9	198.01	176.56
3	10	197.99	176.48
3	11	197.64	175.53
3	12	197.9	176.04
3	13	197.38	176.21
3	14	197.64	176.44
3	15	197.64	175.81
3	16	197.32	176.06
3	17	197.04	176.31
3	18	197.84	176.1
3	19	197.35	176.34
3	20	196.71	176.78
3	21	197.42	176.33
3	22	197.19	177.07
3	23	197.23	176.4
3	24	197.64	175.83
3	25	197.31	177.15
3	26	196.77	176.95
3	27	196.7	176.44
3	28	196.86	177.06
3	29	196.58	176.79
3	30	196.57	177.15
3	31	196.42	177.37
3	32	196.31	176.91
3	33	197.13	177.13
3	34	196.85	177.06
3	35	196.95	176.55
3	36	196.78	177.15
3	37	196.27	177.26
3	38	196.09	177.1
3	39	195.9	176.9
3	40	196.07	177.32
3	41	195.86	177.33
3	42	196.19	177.68
3	43	195.53	177.62
3	44	196.17	176.98
3	45	196.16	177.13
3	46	196.54	177.07
3	47	196.56	176.71
3	48	196.54	176.71
3	49	197.29	176.53
3	50	196.77	176.83
3	51	196.62	176.6
3	52	196.66	176.53
3	53	197.04	176.55
3	54	196.94	176.54
3	55	196.68	176.41
3	56	196.68	176.16
3	57	197.15	176.22
3	58	197.12	176.29
3	59	196.81	176.2
3	60	197.09	176.36
3	61	196.74	176.15
3	62	196.26	176.24
3	63	195.79	177.47
3	64	196.08	177.15
3	65	195.95	178.46
3	66	196.57	178.31
3	67	196.48	178.45
3	68	196.65	178.52
3	69	196.11	178.82
3	70	195.59	177.65
3	71	195.72	178.84
3	72	195.12	178.68
3	73	195.48	179.38
3	74	195.12	179.3
3	75	194.67	178.71
3	76	194.74	178.8
3	77	196.18	178.91
3	78	196.38	178.11
3	79	197.13	178.93
3	80	195.96	178.06
3	81	195.47	179.16
3	82	195.25	178.92
3	83	196.34	179.38
3	84	195.41	178.39
3	85	196.25	179.04
3	86	195.55	179.25
3	87	195.78	178.74
3	88	196.44	179.44
3	89	196.08	178.59
3	90	195.94	179.03
3	91	196.1	179.27
3	92	196.52	178.68
3	93	196.48	178.59
3	94	196.42	179.51
3	95	196.3	178.93
3	96	195.51	179.68
3	97	196.29	179.18
3	98	196.32	179.11
3	99	196.64	178.93
4	0	225.26	171.94
4	1	225.37	172.6
4	2	225.32	172.64
4	3	225	172.22
4	4	225.71	171.69
4	5	225	171.83
4	6	225.44	172.84
4	7	224.98	172.86
4	8	224.39	172.66
4	9	224.92	172.57
4	10	224.54	173.21
4	11	224.68	172.52
4	12	225.12	172.71
4	13	224.94	172.8
4	14	225.46	172.19
4	15	225.04	171.19
4	16	224.29	171.11
4	17	224.66	172.27
4	18	224.49	172.34
4	19	224.27	172.67
4	20	224.44	171.83
4	21	224.41	172.1
4	22	224.46	171.97
4	23	224.79	172.14
4	24	224.6	172.04
4	25	225.12	171.56
4	26	224.4	171.34
4	27	224.37	171.81
